"Id","IdIndividu","IdEluRNEHisto","IdEluSenat","IdEluAssemblee","NomDeNaissance","Prenom","Sexe","DateDeNaissance","TypeMandat","DateDebutMandat","DateFinMandat","MotifFinMandat","TypeFonction","DateDebutFonction","DateFinFonction","MotifFinFonction","NuancePolitique","IdTerritoire","NomTerritoire","TypeTerritoire","Sources"
"ain_009",NA,NA,NA,NA,"BERTRAND","HUBERT","M",1946-12-05,"CONSEILLER MUNICIPAL",2014-03-22,2020-03-10,"FM","M",2014-03-22,2020-03-10,"FM","RAD",NA,"SAINT GENIS POUILLY","Commune","WIKIPEDIA"
"ain_009",NA,NA,NA,NA,"BERTRAND","HUBERT","M",1946-12-05,"CONSEILLER MUNICIPAL",2020-03-20,NA,NA,"M",2020-03-20,NA,NA,"RAD",NA,"SAINT GENIS POUILLY","Commune","WIKIPEDIA"
"ain_065",NA,NA,NA,NA,"PEPIN","JEAN","M",1939-11-23,"CONSEILLER MUNICIPAL",1977-03-13,1983-03-05,"FM","M",1977-03-13,1983-03-05,"FM",NA,NA,"SAINT NIZIER LE BOUCHOUX","Commune","ARCHIVES"
"ain_065",NA,NA,NA,NA,"PEPIN","JEAN","M",1939-11-23,"CONSEILLER MUNICIPAL",1983-03-06,1989-03-10,"FM","M",1983-03-06,1989-03-10,"FM",NA,NA,"SAINT NIZIER LE BOUCHOUX","Commune","WIKIPEDIA"
"ain_065",NA,NA,NA,NA,"PEPIN","JEAN","M",1939-11-23,"CONSEILLER MUNICIPAL",1989-03-12,1995-06-10,"FM","M",1989-03-12,1995-06-10,"FM",NA,NA,"SAINT NIZIER LE BOUCHOUX","Commune","WIKIPEDIA"
"ain_065",NA,NA,NA,NA,"PEPIN","JEAN","M",1939-11-23,"CONSEILLER MUNICIPAL",1995-06-11,2001-03-10,"FM","M",1995-06-11,2001-03-10,"FM",NA,NA,"SAINT NIZIER LE BOUCHOUX","Commune","WIKIPEDIA"
"ain_065",NA,NA,NA,NA,"PEPIN","JEAN","M",1939-11-23,"CONSEILLER DEPARTEMENTAL",1992-03-22,1998-03-10,"FM","P",1992-03-22,1998-03-10,"FM",NA,NA,"SAINT TRIVIER DE COURTES","Canton","WIKIPEDIA"
"ain_065",NA,NA,NA,NA,"PEPIN","JEAN","M",1939-11-23,"CONSEILLER DEPARTEMENTAL",1998-03-15,2004-03-20,"FM","P",1998-03-15,2004-03-20,"FM",NA,NA,"SAINT TRIVIER DE COURTES","Canton","WIKIPEDIA"
"ain_065",NA,NA,NA,NA,"PEPIN","JEAN","M",1939-11-23,"CONSEILLER DEPARTEMENTAL",1979-03-18,1985-03-01,"FM",NA,NA,NA,NA,"DMF",NA,"SAINT TRIVIER DE COURTES","Canton","ARCHIVES"
"ain_065",NA,NA,NA,NA,"PEPIN","JEAN","M",1939-11-23,"CONSEILLER DEPARTEMENTAL",1985-03-10,1992-03-20,"FM",NA,NA,NA,NA,NA,NA,"SAINT TRIVIER DE COURTES","Canton","WIKIPEDIA"
"ain_033",NA,NA,NA,NA,"DUBUIS","EMILE","M",1911-03-20,"CONSEILLER DEPARTEMENTAL",1949-03-01,1955-04-10,"FM",NA,NA,NA,NA,"CENTRE",NA,"TREVOUX","Canton","WIKIPEDIA"
"ain_033",NA,NA,NA,NA,"DUBUIS","EMILE","M",1911-03-20,"CONSEILLER DEPARTEMENTAL",1955-04-17,1961-06-01,"FM",NA,NA,NA,NA,"CENTRE",NA,"TREVOUX","Canton","WIKIPEDIA"
"ain_033",NA,NA,NA,NA,"DUBUIS","EMILE","M",1911-03-20,"CONSEILLER DEPARTEMENTAL",1961-06-04,1967-09-20,"FM",NA,NA,NA,NA,"CENTRE",NA,"TREVOUX","Canton","WIKIPEDIA"
"ain_033",NA,NA,NA,NA,"DUBUIS","EMILE","M",1911-03-20,"CONSEILLER DEPARTEMENTAL",1967-09-24,1971-03-01,NA,NA,NA,NA,NA,"CENTRE",NA,"TREVOUX","Canton","WIKIPEDIA"
"ain_033",NA,NA,NA,NA,"DUBUIS","EMILE","M",1911-03-20,"CONSEILLER MUNICIPAL",1947-10-19,1953-04-20,"FM","M",1947-10-19,1953-04-20,"FM","CENTRE",NA,"TREVOUX","Commune","WIKIPEDIA"
"ain_033",NA,NA,NA,NA,"DUBUIS","EMILE","M",1911-03-20,"CONSEILLER MUNICIPAL",1953-04-26,1959-03-05,"FM","M",1953-04-26,1959-03-05,"FM","CENTRE",NA,"TREVOUX","Commune","WIKIPEDIA"
"ain_033",NA,NA,NA,NA,"DUBUIS","EMILE","M",1911-03-20,"CONSEILLER MUNICIPAL",1959-03-08,1965-03-10,"FM","M",1959-03-08,1965-03-10,"FM","CENTRE",NA,"TREVOUX","Commune","WIKIPEDIA"
"ain_033",NA,NA,NA,NA,"DUBUIS","EMILE","M",1911-03-20,"CONSEILLER MUNICIPAL",1965-03-14,1971-03-10,"FM","M",1965-03-14,1971-03-10,"FM","CENTRE",NA,"TREVOUX","Commune","WIKIPEDIA"
"ain_033",NA,NA,NA,NA,"DUBUIS","EMILE","M",1911-03-20,"CONSEILLER MUNICIPAL",1941-01-01,1944-11-01,"FM","M",1941-01-01,1944-11-01,"FM","CENTRE",NA,"TREVOUX","Commune","WIKIPEDIA"
"ain_024",NA,NA,NA,NA,"CHAIZE","PATRICK","M",1963-03-22,"CONSEILLER MUNICIPAL",2008-03-09,2014-03-20,"FM","M",2008-03-09,2014-03-20,"FM",NA,NA,"VONNAS","Commune","WIKIPEDIA"
"ain_024",NA,NA,NA,NA,"CHAIZE","PATRICK","M",1963-03-22,"CONSEILLER MUNICIPAL",2014-03-22,2020-03-10,"FM","M",2014-03-22,2017-01-01,"CUMUL",NA,NA,"VONNAS","Commune","WIKIPEDIA"
